factor_1,factor_2,factor_3,factor_4,factor_5,label
0.08666666666666667,0.0524,0.1295,0.12000000000000002,0.06066666666666667,I need to take a break
0.05466666666666666,0.0784,0.123,0.07,0.106,I need to take a break
0.04000000000000001,0.0524,0.12999999999999998,0.10800000000000001,0.07466666666666667,I need to take a break
0.064,0.08,0.127,0.10700000000000001,0.07333333333333333,I need to take a break
0.054,0.0384,0.0975,0.075,0.096,I need to take a break
0.10400000000000001,0.0364,0.1075,0.12400000000000003,0.08,I need to take a break
0.12333333333333334,0.0716,0.14550000000000002,0.123,0.06666666666666667,I need to take a break
0.059333333333333335,0.028000000000000004,0.1265,0.087,0.1,I need to take a break
0.09933333333333333,0.0708,0.10950000000000001,0.07799999999999999,0.08333333333333333,I need to take a break
0.04733333333333333,0.0524,0.1,0.11099999999999999,0.08266666666666668,I need to take a break
0.044000000000000004,0.0676,0.14350000000000002,0.10500000000000001,0.09333333333333332,I need to take a break
0.006000000000000001,0.0924,0.09,0.10999999999999999,0.116,I need to take a break
0.016666666666666666,0.0708,0.096,0.10400000000000001,0.10866666666666666,I need to take a break
0.06866666666666667,0.084,0.12250000000000001,0.072,0.09800000000000002,I need to take a break
0.038000000000000006,0.0596,0.08299999999999999,0.085,0.09466666666666666,I need to take a break
0.014666666666666668,0.08080000000000002,0.074,0.073,0.08800000000000001,I need to take a break
0.025333333333333333,0.06079999999999999,0.0885,0.06100000000000001,0.10600000000000001,I need to take a break
0.008666666666666666,0.0632,0.0495,0.048,0.098,I need to take a break
0.015333333333333334,0.0656,0.036,0.041999999999999996,0.15200000000000002,I need to take a break
0.014666666666666666,0.05959999999999999,0.044,0.095,0.114,I need to take a break
0.052000000000000005,0.0388,0.066,0.072,0.09133333333333334,I need to take a break
0.084,0.0352,0.05600000000000001,0.05499999999999999,0.084,I need to take a break
0.06533333333333333,0.0352,0.0935,0.096,0.074,I need to take a break
0.03133333333333333,0.0352,0.0755,0.05800000000000001,0.09000000000000001,I need to take a break
0.11733333333333335,0.027600000000000003,0.07300000000000001,0.091,0.06133333333333334,I need to take a break
0.088,0.022400000000000003,0.0925,0.11300000000000002,0.06266666666666666,I need to take a break
0.026000000000000002,0.028399999999999998,0.0895,0.1,0.06933333333333333,I need to take a break
0.050666666666666665,0.0288,0.08549999999999999,0.089,0.064,I need to take a break
0.082,0.0424,0.0755,0.093,0.07400000000000001,I need to take a break
0.07266666666666667,0.0392,0.068,0.085,0.08133333333333333,I need to take a break
0.13333333333333333,0.0364,0.08349999999999999,0.091,0.07200000000000001,I need to take a break
0.114,0.034,0.06999999999999999,0.097,0.08266666666666667,I need to take a break
0.10666666666666667,0.0408,0.06899999999999999,0.092,0.08466666666666667,I need to take a break
0.146,0.055200000000000006,0.0675,0.08900000000000001,0.07866666666666666,I need to take a break
0.09400000000000001,0.05,0.08149999999999999,0.10600000000000001,0.08133333333333333,I need to take a break
0.13933333333333334,0.018000000000000002,0.0815,0.10200000000000001,0.102,I need to take a break
0.16066666666666668,0.0308,0.0925,0.096,0.08866666666666667,I need to take a break
0.068,0.024400000000000005,0.06899999999999999,0.085,0.08600000000000001,I need to take a break
0.11933333333333333,0.0592,0.097,0.121,0.07733333333333334,I need to take a break
0.11866666666666667,0.044800000000000006,0.1065,0.092,0.068,I need to take a break
0.07466666666666667,0.026000000000000002,0.06949999999999999,0.1,0.08000000000000002,I need to take a break
0.14533333333333331,0.046799999999999994,0.11950000000000001,0.10500000000000001,0.094,I need to take a break
0.1753333333333333,0.0356,0.1,0.077,0.07066666666666667,I need to take a break
0.10066666666666667,0.0352,0.088,0.09,0.08066666666666666,I need to take a break
0.14066666666666666,0.0784,0.10499999999999998,0.10500000000000001,0.09466666666666666,I need to take a break
0.04,0.0204,0.06999999999999999,0.10700000000000001,0.07666666666666666,I need to take a break
0.086,0.0392,0.06,0.10500000000000001,0.09266666666666666,I need to take a break
0.1,0.0376,0.0735,0.129,0.08933333333333333,I need to take a break
0.026666666666666665,0.022400000000000003,0.06200000000000001,0.086,0.08266666666666667,I need to take a break
0.10733333333333334,0.057999999999999996,0.075,0.133,0.08933333333333332,I need to take a break
0.06533333333333333,0.032400000000000005,0.0485,0.124,0.082,I need to take a break
0.03933333333333333,0.0408,0.0835,0.11499999999999999,0.098,I need to take a break
0.09866666666666667,0.0276,0.073,0.088,0.1,I need to take a break
0.09533333333333333,0.0276,0.091,0.101,0.07266666666666667,I need to take a break
0.08600000000000001,0.0304,0.058499999999999996,0.10200000000000001,0.08133333333333333,I need to take a break
0.08933333333333332,0.028399999999999998,0.067,0.1,0.09533333333333333,I need to take a break
0.08533333333333333,0.026000000000000002,0.051000000000000004,0.098,0.08533333333333333,I need to take a break
0.154,0.0344,0.075,0.10699999999999998,0.076,I need to take a break
0.10866666666666668,0.047599999999999996,0.07949999999999999,0.098,0.09266666666666667,I need to take a break
0.11333333333333333,0.034,0.0645,0.089,0.074,I need to take a break
0.114,0.0304,0.07050000000000001,0.10800000000000001,0.09066666666666666,I need to take a break
0.15866666666666665,0.0456,0.07400000000000001,0.10200000000000001,0.074,I need to take a break
0.14133333333333334,0.0408,0.06599999999999999,0.11200000000000002,0.08600000000000001,I need to take a break
0.14466666666666667,0.034,0.071,0.10400000000000001,0.09266666666666667,I need to take a break
0.10533333333333333,0.028399999999999998,0.0665,0.07999999999999999,0.06533333333333333,I need to take a break
0.128,0.0524,0.0735,0.11099999999999999,0.066,I need to take a break
0.09866666666666668,0.0576,0.05500000000000001,0.10600000000000001,0.08533333333333333,I need to take a break
0.136,0.052000000000000005,0.08199999999999999,0.087,0.07266666666666666,I need to take a break
0.13066666666666665,0.053200000000000004,0.049,0.078,0.07866666666666668,I need to take a break
0.15666666666666668,0.0548,0.08249999999999999,0.1,0.08266666666666667,I need to take a break
0.12466666666666668,0.024,0.048,0.065,0.07933333333333333,I need to take a break
0.154,0.06,0.07399999999999998,0.092,0.08800000000000001,I need to take a break
0.128,0.0424,0.091,0.11299999999999999,0.098,I need to take a break
0.11866666666666667,0.04800000000000001,0.0895,0.124,0.09466666666666666,I need to take a break
0.15933333333333335,0.052000000000000005,0.10300000000000001,0.11699999999999999,0.07333333333333333,I need to take a break
0.10066666666666667,0.022799999999999997,0.07649999999999998,0.093,0.08733333333333333,I need to take a break
0.12266666666666667,0.024,0.078,0.062,0.09866666666666667,I need to take a break
0.05866666666666666,0.0308,0.06999999999999999,0.10500000000000001,0.08266666666666667,I need to take a break
0.07866666666666666,0.018000000000000002,0.07,0.092,0.09266666666666667,I need to take a break
0.09000000000000001,0.0408,0.0945,0.078,0.084,I need to take a break
0.09533333333333333,0.0404,0.09300000000000001,0.099,0.09200000000000001,I need to take a break
0.10933333333333332,0.056799999999999996,0.08349999999999999,0.11499999999999999,0.10333333333333332,I need to take a break
0.051333333333333335,0.037599999999999995,0.08499999999999999,0.098,0.09266666666666667,I need to take a break
0.044,0.0408,0.0645,0.091,0.074,I need to take a break
0.08466666666666667,0.0404,0.05900000000000001,0.068,0.08533333333333333,I need to take a break
0.11800000000000001,0.0292,0.062,0.09,0.07466666666666667,I need to take a break
0.14466666666666667,0.0384,0.06200000000000001,0.099,0.08,I need to take a break
0.15533333333333335,0.0388,0.0765,0.10800000000000001,0.07466666666666667,I need to take a break
0.138,0.04,0.071,0.129,0.09000000000000001,I need to take a break
0.12266666666666666,0.0364,0.0785,0.08,0.08866666666666667,I need to take a break
0.10066666666666665,0.0308,0.07600000000000001,0.081,0.08533333333333333,I need to take a break
0.04133333333333333,0.0324,0.061,0.054000000000000006,0.08000000000000002,I need to take a break
0.13,0.046799999999999994,0.14350000000000002,0.10400000000000001,0.050666666666666665,I need to take a break
0.13799999999999998,0.07,0.11300000000000002,0.148,0.08666666666666666,I need to take a break
0.13333333333333333,0.026800000000000004,0.051500000000000004,0.086,0.09,I need to take a break
0.154,0.026399999999999996,0.0455,0.081,0.074,I need to take a break
0.15333333333333332,0.0344,0.053000000000000005,0.06899999999999999,0.06333333333333332,I need to take a break
0.16666666666666666,0.0232,0.0455,0.094,0.05266666666666667,I need to take a break
0.06533333333333333,0.02,0.033499999999999995,0.063,0.06666666666666667,I need to take a break
0.14133333333333334,0.0308,0.0445,0.096,0.04466666666666667,I need to take a break
0.12133333333333333,0.0444,0.056499999999999995,0.08600000000000001,0.051333333333333335,I need to take a break
0.13199999999999998,0.0376,0.0595,0.099,0.06733333333333333,I need to take a break
0.12200000000000001,0.046400000000000004,0.052000000000000005,0.07899999999999999,0.052000000000000005,I need to take a break
0.09266666666666666,0.03440000000000001,0.085,0.101,0.07133333333333333,I need to take a break
0.10400000000000001,0.0512,0.056499999999999995,0.11099999999999999,0.05533333333333334,I need to take a break
0.16533333333333333,0.038000000000000006,0.05,0.095,0.059333333333333335,I need to take a break
0.10200000000000001,0.0196,0.0355,0.06999999999999999,0.05,I need to take a break
0.10466666666666666,0.032,0.052500000000000005,0.10500000000000001,0.05,I need to take a break
0.08,0.0236,0.047,0.027000000000000003,0.08333333333333333,I need to take a break
0.11533333333333334,0.0484,0.073,0.093,0.06333333333333332,I need to take a break
0.12666666666666665,0.04239999999999999,0.07799999999999999,0.079,0.05266666666666666,I need to take a break
0.11733333333333332,0.0452,0.0425,0.064,0.07466666666666667,I need to take a break
0.09933333333333333,0.0464,0.071,0.09000000000000001,0.07933333333333333,I need to take a break
0.128,0.056799999999999996,0.071,0.096,0.04333333333333333,I need to take a break
0.19266666666666668,0.0832,0.0935,0.095,0.046,I need to take a break
0.11333333333333333,0.0808,0.075,0.10900000000000001,0.059333333333333335,I need to take a break
0.16333333333333336,0.0376,0.07250000000000001,0.076,0.09333333333333332,I need to take a break
0.09466666666666666,0.055999999999999994,0.077,0.082,0.06533333333333333,I need to take a break
0.12533333333333335,0.0332,0.0955,0.075,0.06466666666666666,I need to take a break
0.13266666666666665,0.044000000000000004,0.0665,0.072,0.052000000000000005,I need to take a break
0.168,0.0832,0.07549999999999998,0.067,0.07133333333333333,I need to take a break
0.10466666666666666,0.042,0.026000000000000002,0.059,0.07,I need to take a break
0.13466666666666666,0.062,0.06699999999999999,0.08,0.092,I need to take a break
0.12066666666666667,0.07119999999999999,0.0465,0.057999999999999996,0.09466666666666666,I need to take a break
0.07666666666666666,0.0492,0.086,0.077,0.06133333333333334,I need to take a break
0.03666666666666667,0.0752,0.05800000000000001,0.06899999999999999,0.08466666666666667,I need to take a break
0.084,0.07200000000000001,0.037,0.08099999999999999,0.08933333333333332,I need to take a break
0.09466666666666666,0.0808,0.046,0.063,0.11533333333333333,I need to take a break
0.12133333333333332,0.066,0.0485,0.049,0.10133333333333333,I need to take a break
0.10600000000000001,0.045599999999999995,0.0615,0.032,0.09000000000000001,I need to take a break
0.08000000000000002,0.047599999999999996,0.0235,0.032999999999999995,0.09933333333333333,I need to take a break
0.07333333333333332,0.0704,0.042,0.027000000000000003,0.10333333333333333,I need to take a break
0.05,0.102,0.06799999999999999,0.053000000000000005,0.09666666666666668,I need to take a break
0.07133333333333333,0.0728,0.061,0.063,0.10466666666666667,I need to take a break
0.043333333333333335,0.0724,0.041,0.064,0.14,I need to take a break
0.064,0.061599999999999995,0.0635,0.06899999999999999,0.11933333333333333,I need to take a break
0.050666666666666665,0.06720000000000001,0.047,0.034,0.13333333333333333,I need to take a break
0.05866666666666667,0.0704,0.0605,0.025,0.12266666666666666,I need to take a break
0.08,0.0688,0.075,0.082,0.12266666666666666,I need to take a break
0.088,0.038000000000000006,0.0615,0.044,0.10800000000000001,I need to take a break
0.048,0.04880000000000001,0.049,0.05,0.08800000000000001,I need to take a break
0.05733333333333333,0.0604,0.035,0.062,0.09266666666666667,I need to take a break
0.038000000000000006,0.055999999999999994,0.057999999999999996,0.032,0.078,I need to take a break
0.054,0.0592,0.09,0.034999999999999996,0.09466666666666666,I need to take a break
0.046,0.0536,0.0625,0.05500000000000001,0.11066666666666668,I need to take a break
0.08333333333333333,0.0404,0.06699999999999999,0.02,0.07866666666666666,I need to take a break
0.029333333333333333,0.088,0.048,0.078,0.13,I need to take a break
0.09333333333333332,0.09879999999999999,0.057999999999999996,0.077,0.14400000000000002,I need to take a break
0.12466666666666668,0.15999999999999998,0.07949999999999999,0.11499999999999999,0.12333333333333334,I need to take a break
0.09066666666666666,0.1232,0.06899999999999999,0.091,0.12266666666666667,I need to take a break
0.08933333333333333,0.0912,0.06,0.093,0.11200000000000002,I need to take a break
0.11000000000000001,0.1012,0.04,0.07,0.14666666666666667,I need to take a break
0.148,0.10520000000000002,0.051500000000000004,0.12,0.138,I need to take a break
0.14266666666666666,0.136,0.032,0.095,0.13333333333333333,I need to take a break
